nominal_head_form,nominal_head_upos,nominal_head_deprel,head_is_plural,modifier_is_plural,nominal_head_ī,nominal_head_consonant_ending,modifier_consonant_ending,modifier_form,modifier_upos,modifier_deprel,distance,position,np_depth,num_dependents_head,num_dependents_modifier,has_anchor_dependent,modifier_is_propn,ezafe_label,relative_position_in_sent,head_feats,modifier_feats,nmod_count,amod_count,ezafe_like_lemma_between
parwānag,NOUN,conj,0,0,0,1,1,=t,PRON,nmod,0,2,2,4,0,0,0,0,0.0,False,False,1,0,0
axw,NOUN,obl,0,0,0,0,1,pahlom,ADJ,amod,0,2,1,5,0,1,0,0,0.3076923076923077,False,False,0,1,0
pānag,NOUN,xcomp,0,0,0,1,1,mahist,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,0,1,0
ēmēd,NOUN,obl,0,0,0,1,1,pādāšn,NOUN,nmod,2,1,4,3,3,0,0,1,0.6153846153846154,False,False,1,0,0
pādāšn,NOUN,nmod,0,0,0,1,1,abartom,ADJ,amod,0,2,2,3,0,1,0,0,0.0,False,False,0,1,0
tars,NOUN,obj,0,0,0,1,1,āwāmīh,NOUN,nmod,0,1,2,2,1,0,0,1,0.6923076923076923,False,False,1,0,0
gāh,NOUN,conj,0,0,0,1,1,dād,NOUN,nmod,2,1,3,3,3,0,0,1,0.0,False,False,1,0,0
dād,NOUN,nmod,0,0,0,1,1,dēn,NOUN,nmod,0,2,1,3,0,1,0,0,0.0,False,False,1,0,0
hamēstārīh,NOUN,obj,0,0,0,1,1,hamdēn,NOUN,nmod,0,1,3,3,1,0,0,1,0.4,False,False,1,0,0
kastārīh,NOUN,conj,0,0,0,1,1,dād,NOUN,nmod,2,1,2,2,2,0,0,1,0.0,False,False,1,0,0
padīragēstišn,NOUN,obj,0,0,0,1,1,hamēstārīh,NOUN,nmod,1,1,2,1,1,0,0,1,0.6,False,False,1,0,0
ērtanīh,NOUN,obj,0,0,0,1,1,hērbed,NOUN,nmod,2,1,3,2,2,0,0,1,1.0,False,False,1,0,0
hērbed,NOUN,nmod,0,0,0,1,0,xwadāy,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,False,False,1,0,0
wizīr,NOUN,obl,0,0,0,1,1,nēbōzišnīg,ADJ,amod,0,1,1,3,0,1,0,0,0.6666666666666666,False,False,0,1,0
hamēstārīh,NOUN,obl,0,0,0,1,1,man,PRON,nmod,0,1,2,2,1,0,0,1,0.25,False,False,1,0,0
hamēmāl,NOUN,obl,0,0,0,1,1,was,ADJ,amod,0,2,3,5,0,0,0,0,1.0,False,False,2,1,0
hamēmāl,NOUN,obl,0,0,0,1,0,pēšōbāy,NOUN,nmod,2,1,3,5,3,0,0,0,1.0,False,False,2,1,0
hamēmāl,NOUN,obl,0,0,0,1,1,hamnām,NOUN,nmod,5,1,3,5,2,0,0,0,1.0,False,False,2,1,0
pēšōbāy,NOUN,nmod,0,1,0,0,1,hudēnān,NOUN,nmod,0,2,2,3,0,0,0,0,0.0,False,False,1,0,0
hamnām,NOUN,nmod,0,0,0,1,1,man,PRON,nmod,0,1,2,2,1,0,0,1,0.0,False,False,1,0,0
bēšud,NOUN,obl,0,0,0,1,1,man,PRON,nmod,0,1,4,3,1,0,0,1,0.25,True,False,1,0,0
nēbūd,NOUN,conj,0,0,0,1,1,ayār,NOUN,nmod,1,1,3,2,4,0,0,1,0.0,True,True,1,0,0
ayār,NOUN,nmod,0,1,0,1,1,=tān,PRON,nmod,0,2,2,4,0,0,0,0,0.0,True,False,2,0,0
ayār,NOUN,nmod,0,0,0,1,1,man,PRON,nmod,2,1,2,4,2,0,0,1,0.0,True,False,2,0,1
ziyān,NOUN,nsubj,0,1,0,1,1,ašmāh,PRON,nmod,0,1,2,2,1,0,0,1,0.5,False,False,2,0,0
ziyān,NOUN,nsubj,0,0,0,1,1,ān,DET,nmod,6,1,2,2,1,0,0,0,0.5,False,False,2,0,0
hamēmāl,NOUN,obl,0,0,0,1,1,was,ADJ,amod,0,2,3,4,0,0,0,0,0.75,False,False,0,1,0
dōšāram,NOUN,conj,0,0,0,1,1,kas,PRON,nmod,0,1,2,1,1,0,0,1,0.0,False,False,1,0,0
āzarm,NOUN,advcl,0,0,0,1,1,kas,PRON,nmod,0,1,3,6,1,0,0,1,0.0,False,False,1,0,0
warzišn,NOUN,obl,0,0,0,1,1,dēn,NOUN,nmod,0,1,2,2,1,0,0,1,0.3333333333333333,True,False,1,0,0
gāh,NOUN,obl,0,0,0,1,1,dēn,NOUN,nmod,0,1,2,2,1,0,0,1,0.6666666666666666,False,False,1,0,0
dōst,NOUN,advcl,0,0,0,1,1,=im,PRON,nmod,1,2,1,5,0,0,0,0,0.0,False,False,1,1,0
dōst,NOUN,advcl,0,0,0,1,1,dōšihist,ADJ,amod,0,2,1,5,0,0,0,0,0.0,False,True,1,1,0
tuhišn,NOUN,nmod,0,0,0,1,1,zīg,NOUN,nmod,1,2,1,2,0,0,0,0,0.0,False,False,1,1,0
tuhišn,NOUN,nmod,0,0,0,1,1,meh,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,1,1,0
rāstīh,NOUN,nsubj,0,0,0,1,1,tuhišn,NOUN,nmod,0,2,2,1,2,0,0,0,0.3333333333333333,False,False,1,0,0
hangām,NOUN,obl,0,0,0,1,1,gyān,NOUN,nmod,0,1,2,1,1,0,0,1,0.6666666666666666,False,False,1,0,0
wehān,NOUN,obl,1,0,0,1,1,sīrgān,PROPN,nmod,0,1,2,2,1,0,1,1,0.6,False,False,1,0,0
nibēsišn,NOUN,nmod,0,0,0,1,1,ēwēnag,NOUN,nmod,0,2,2,1,1,0,0,0,0.0,True,False,1,0,0
kunišn,NOUN,nsubj,0,0,0,1,1,nibēsišn,NOUN,nmod,3,2,3,1,1,0,0,0,0.5,True,True,1,0,0
darrišn,NOUN,obl,0,0,0,1,1,hannām,NOUN,nmod,3,1,4,4,2,0,0,1,0.6666666666666666,True,False,1,0,0
hannām,NOUN,nmod,0,0,0,1,1,xwēš,PRON,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
darmān,NOUN,obl,0,0,0,1,1,ān,PRON,nmod,0,2,1,3,0,0,0,0,0.8333333333333334,False,False,1,0,0
dārūn,NOUN,obl,0,0,0,1,1,sōzāg,ADJ,amod,1,2,2,3,1,1,0,1,1.0,False,False,0,2,0
dārūn,NOUN,obl,0,0,0,1,1,dardgar,ADJ,amod,0,2,2,3,0,1,0,0,1.0,False,False,0,2,0
framān,NOUN,advcl,0,0,0,1,1,dēn,NOUN,nmod,0,2,2,4,1,1,0,1,0.0,False,False,1,0,0
nāmag,NOUN,obj,0,0,0,1,1,apardazišnīh,NOUN,nmod,0,1,4,2,4,1,0,1,0.4,False,True,1,0,0
apardazišnīh,NOUN,nmod,0,0,0,1,1,was,ADJ,amod,2,1,3,4,2,0,0,1,0.0,True,False,1,1,1
apardazišnīh,NOUN,nmod,0,0,0,1,1,menišnīh,NOUN,nmod,5,1,3,4,4,0,0,0,0.0,True,True,1,1,1
menišnīh,NOUN,nmod,0,0,0,1,1,garān,ADJ,amod,2,1,2,4,2,0,0,1,0.0,True,False,0,1,1
mard,NOUN,obj,0,0,0,1,1,xwēš,PRON,amod,0,1,2,1,1,0,0,1,0.6666666666666666,False,False,0,1,0
nāmag,NOUN,obl,0,0,0,1,1,gugānīgtar,ADJ,amod,0,1,3,2,3,0,0,1,1.0,False,False,0,1,0
ē,NOUN,obl,0,0,0,0,1,semāhag,ADV,amod,0,2,1,1,0,0,0,0,0.7142857142857143,False,False,0,1,0
passāzišn,NOUN,obl,0,1,0,1,1,soxanān,NOUN,nmod,0,1,2,1,1,0,0,1,0.4,True,False,1,0,0
wardēnīdan,NOUN,obl,0,0,0,1,1,wizīr,NOUN,nmod,1,1,2,2,2,0,0,1,0.6,True,False,1,0,0
sahišnīh,NOUN,advcl,0,1,0,1,1,=itān,PRON,nmod,2,2,2,3,0,0,0,0,0.0,True,False,2,0,0
sahišnīh,NOUN,advcl,0,0,0,1,1,mehdādestānīh,NOUN,nmod,0,2,2,3,1,0,0,0,0.0,True,False,2,0,0
nēwardēnīdan,NOUN,conj,0,1,0,1,0,nērangīhā,NOUN,nmod,2,1,3,2,3,0,0,0,0.0,True,False,1,0,0
nērangīhā,NOUN,nmod,1,0,0,0,1,abestāg,NOUN,nmod,0,2,2,3,1,1,0,1,0.0,False,False,1,1,0
nērangīhā,NOUN,nmod,1,1,0,0,0,yōǰdāsrgarīhā,ADJ,amod,0,1,2,3,0,1,0,0,0.0,False,False,1,1,0
kār,NOUN,obl,0,1,0,1,1,yōǰdāsrgarān,NOUN,nmod,0,2,4,3,0,0,0,0,0.4,True,False,2,0,0
kār,NOUN,obl,0,0,0,1,1,yōǰdāsrgarīh,NOUN,nmod,0,1,4,3,1,0,0,1,0.4,True,False,2,0,0
kirdan,NOUN,obl,0,1,0,1,1,wehān,NOUN,nmod,0,1,2,2,1,0,0,1,0.6,True,False,1,0,0
čāštag,NOUN,obl,0,1,0,1,1,dastwarān,NOUN,nmod,0,1,2,2,1,0,0,1,0.8,True,False,1,0,0
dād,NOUN,nmod,0,0,0,1,1,bār,NOUN,nmod,1,1,2,1,2,0,0,1,0.0,False,True,1,0,0
wardēnīdan,NOUN,obl,0,0,0,1,1,dād,NOUN,nmod,2,2,3,3,1,0,0,0,0.1111111111111111,True,False,1,0,0
ayābišnān,NOUN,obl,1,1,0,1,1,yōǰdāsrgarān,NOUN,nmod,0,2,2,1,1,0,0,0,0.4444444444444444,True,False,1,0,0
dehān,NOUN,obl,1,0,0,1,1,ērān,PROPN,nmod,0,2,1,2,0,0,1,0,0.5555555555555556,False,False,1,0,0
raft,NOUN,obj,0,0,0,1,1,winnārd,NOUN,nmod,1,1,3,2,1,1,0,0,0.2,True,True,1,0,0
winnārd,NOUN,nmod,0,0,0,1,1,nōg,ADJ,amod,0,2,2,1,1,0,0,1,0.0,True,False,0,1,0
bēšāzēnīdārīh,NOUN,obl,0,0,0,1,1,padīragīh,NOUN,nmod,0,2,1,2,0,0,0,0,0.3,False,False,1,0,0
frazendān,NOUN,iobj,1,0,0,1,1,xwēš,PRON,nmod,0,1,5,3,1,0,0,0,0.6,False,False,1,1,0
frazendān,NOUN,iobj,1,0,0,1,1,dōšist,ADJ,amod,2,1,5,3,1,0,0,1,0.6,False,False,1,1,0
abestāmīh,NOUN,obl,0,1,0,1,1,yazadān,NOUN,nmod,0,2,1,2,0,0,0,0,1.0,False,False,1,0,0
rāyēnīdār,NOUN,obj,0,0,0,1,1,man,PRON,nmod,3,1,2,3,2,0,0,1,0.5,True,False,1,0,0
pāsbānīh,NOUN,obl,0,0,0,1,1,xwad,PRON,nmod,0,2,2,3,0,0,0,0,0.75,False,False,1,0,0
mān,NOUN,obl,0,0,0,1,1,sirāb,PROPN,nmod,0,1,1,2,0,0,1,0,1.0,False,False,1,0,0
dehān,NOUN,obl,1,0,0,1,1,ērān,PROPN,nmod,0,2,1,2,0,0,1,0,0.3333333333333333,False,False,1,0,0
kišwar,NOUN,obl,0,0,0,1,1,dūrtar,ADJ,amod,0,2,1,2,0,0,0,0,0.6666666666666666,False,False,0,1,0
sraw,NOUN,obj,0,0,0,0,1,wadkird,NOUN,nmod,1,1,3,1,3,0,0,1,1.0,False,False,1,0,0
wadkird,NOUN,nmod,0,1,0,1,1,ašmāh,PRON,nmod,0,1,2,3,1,0,0,1,0.0,False,False,1,0,0
stāyišn,NOUN,obl,0,1,0,1,1,=išān,PRON,nmod,0,2,2,1,1,0,0,0,0.7142857142857143,True,False,1,0,0
abarwārag,NOUN,nsubj,0,0,0,1,1,andargpahikārīh,NOUN,nmod,1,1,4,1,3,0,0,1,0.5,False,False,1,0,0
rēmanān,NOUN,dislocated:topic,1,1,0,1,1,dehān,NOUN,nmod,1,1,2,1,2,0,0,1,0.0,False,False,1,0,0
dehān,NOUN,nmod,1,0,0,1,1,ērān,PROPN,nmod,0,2,1,2,0,0,1,0,0.0,False,False,1,0,0
rāh,NOUN,nsubj,0,1,0,1,1,=išān,PRON,nmod,3,2,1,1,0,0,0,0,1.0,False,False,1,0,0
rāh,NOUN,nmod,0,0,0,1,1,pixšustārīh,NOUN,nmod,1,2,2,1,1,0,0,0,0.0,False,False,1,0,0
nāmag,NOUN,obl,0,0,0,1,1,rāh,NOUN,nmod,1,2,4,4,1,0,0,0,0.08333333333333333,False,False,2,0,0
nāmag,NOUN,obl,0,0,0,1,1,dilgišnīg,ADJ,nmod,0,2,4,4,0,0,0,0,0.08333333333333333,False,False,2,0,0
rāh,NOUN,acl:relcl,0,1,0,1,1,=šān,PRON,nmod,1,2,3,5,0,0,0,0,0.0,False,False,1,0,0
šōyišn,NOUN,obl,0,0,0,1,0,paṇcadasa,NOUN,nmod,0,1,2,2,1,0,0,1,0.4166666666666667,True,False,1,0,0
wināhgārīh,NOUN,nsubj,0,0,0,1,1,nōgwaxšīdārīh,NOUN,nmod,0,2,1,1,0,0,0,0,0.75,False,False,1,0,0
gōšt,NOUN,dislocated:topic,0,1,0,1,1,=tān,PRON,nmod,0,2,1,1,0,0,0,0,0.0,False,False,1,0,0
tis,NOUN,nmod,0,1,0,1,1,=tān,PRON,nmod,0,2,1,1,0,0,0,0,0.0,False,False,1,0,0
hangōšīdag,NOUN,obl,0,0,0,1,1,tis,NOUN,nmod,0,2,2,1,1,0,0,0,0.125,True,False,1,0,0
bahr,NOUN,obj,0,0,0,1,1,sālārīh,NOUN,nmod,0,1,2,1,1,0,0,1,0.25,False,False,1,0,0
xwurdag,NOUN,nsubj,0,1,0,1,1,xwurdagān,NOUN,nmod,0,2,2,2,0,0,0,0,0.375,True,True,1,0,0
nām,NOUN,obl,0,0,0,1,1,pēšōbāyīh,NOUN,nmod,0,1,2,3,1,0,0,1,0.5,False,False,1,0,0
nām,NOUN,obl,0,0,0,1,1,sādag,ADJ,amod,1,1,2,4,1,0,0,1,0.875,False,True,1,1,1
nām,NOUN,obl,0,1,0,1,1,dēnīgān,NOUN,nmod,2,1,2,4,0,0,0,0,0.875,False,False,1,1,1
kār,NOUN,nsubj,0,0,0,1,1,abartom,ADJ,amod,0,2,2,3,1,1,0,1,0.5,True,False,1,1,0
kār,NOUN,nsubj,0,0,0,1,1,xwad,PRON,nmod,0,1,2,3,1,1,0,1,0.5,True,False,1,1,0
tis,NOUN,conj,0,0,0,1,1,pēš,ADV,amod,0,2,1,1,0,0,0,0,0.0,False,False,0,1,0
ǰudwurrrōyišnān,NOUN,nsubj,1,0,0,1,1,sardag,NOUN,nmod,0,1,2,1,2,0,0,1,0.2,False,True,1,0,0
passāzišn,NOUN,obl,0,0,0,1,1,gōwišn,NOUN,nmod,1,1,3,3,2,0,0,1,0.4,True,True,1,0,0
gōwišn,NOUN,nmod,0,1,0,1,1,dastwarān,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,True,False,1,0,0
bōzišn,NOUN,obj,0,0,0,1,1,hamdēn,ADJ,amod,0,1,3,3,0,0,0,0,0.4,True,False,1,1,0
bōzišn,NOUN,obj,0,0,0,1,1,pēšag,NOUN,nmod,1,1,3,3,1,0,0,0,0.4,True,False,1,1,0
ǰudristagān,NOUN,conj:nmod,1,0,0,1,1,ārang,NOUN,nmod,0,2,1,1,0,0,0,0,0.0,True,False,1,0,0
xwad,PRON,obl,0,1,0,1,1,=tān,PRON,nmod,4,2,2,3,0,0,0,0,1.0,False,False,1,0,0
nērang,NOUN,conj,0,0,0,1,1,čāštag,NOUN,nmod,1,1,2,2,3,0,0,1,0.0,False,True,1,0,0
yazišngarīh,NOUN,obl,0,0,0,1,1,dōnānīh,NOUN,nmod,0,2,1,2,0,0,0,0,0.3333333333333333,False,False,1,0,0
čāštag,NOUN,obl,0,0,0,1,1,abestāg,NOUN,nmod,1,2,2,2,1,0,0,0,0.6666666666666666,True,False,1,0,0
saxwan,NOUN,nsubj,0,0,0,1,1,was,ADJ,amod,0,2,2,3,0,0,0,0,1.0,False,False,1,1,0
saxwan,NOUN,nsubj,0,0,0,1,1,tis,NOUN,nmod,2,1,2,3,3,0,0,1,1.0,False,False,1,1,0
tis,NOUN,nmod,0,0,0,1,1,mānāg,ADJ,amod,0,2,1,3,0,0,0,0,0.0,False,False,0,1,0
nišānag,NOUN,nsubj,0,0,0,1,1,ādurbād,PROPN,nmod,0,2,2,2,1,1,1,1,0.5,False,False,1,0,0
menišn,NOUN,obl,0,1,0,1,1,mardōmān,NOUN,nmod,0,1,2,2,1,0,0,1,1.0,True,False,1,0,0
awištāb,NOUN,obl,0,0,0,1,1,tund,ADJ,amod,0,2,1,2,0,0,0,0,0.6666666666666666,False,False,0,1,0
dard,NOUN,obl,0,0,0,1,1,garān,ADJ,nmod,0,2,2,7,0,0,0,0,0.5,False,False,1,0,0
andōh,NOUN,conj,0,0,0,1,1,dušxwārag,ADJ,amod,0,2,1,1,0,0,0,0,0.0,False,False,0,1,0
manuščihr,PROPN,nsubj,0,0,0,1,1,ǰuwānǰamān,PROPN,nmod,0,1,6,2,0,0,1,0,1.0,False,False,1,0,0
manuščihr,PROPN,nsubj,0,0,0,1,1,framādār,NOUN,appos,6,1,6,2,2,0,0,1,1.0,False,True,1,0,0
āsrōnān,NOUN,nmod,1,0,0,1,1,pārs,PROPN,nmod,2,2,3,1,1,0,1,0,0.0,False,False,1,0,0
pēšag,NOUN,nmod,0,1,0,1,1,āsrōnān,NOUN,nmod,0,2,4,1,1,0,0,0,0.0,False,False,1,0,0
framādār,NOUN,appos,0,0,0,1,1,pēšag,NOUN,nmod,0,2,5,2,1,0,0,0,0.0,True,False,1,0,0
šnāyišn,NOUN,obl,0,0,0,1,1,dādār,NOUN,nmod,4,1,4,4,6,0,0,1,0.3333333333333333,True,True,1,0,0
dādār,NOUN,nmod,0,0,0,1,1,ohrmazd,PROPN,flat,0,1,3,6,0,0,1,0,0.0,True,False,0,0,0
yazadān,NOUN,conj:nmod,1,0,0,1,1,mēnōyān,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,False,False,1,0,0
yazadān,NOUN,conj:nmod,1,0,0,1,1,gētīyān,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,False,False,1,0,0
frawahr,NOUN,conj:nmod,0,1,0,1,1,ašōān,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,False,False,1,0,0
rad,NOUN,obl,0,0,0,1,1,buland,ADJ,amod,0,1,2,2,1,0,0,1,0.6666666666666666,False,False,0,1,0
dādār,NOUN,obl,0,0,0,1,1,ohrmazd,PROPN,flat,0,1,3,3,0,0,1,0,1.0,True,False,0,0,0
aštagtom,NOUN,conj,0,0,0,1,1,aštag,NOUN,nmod,0,2,2,2,1,0,0,0,0.0,True,True,1,0,0
aštagtom,NOUN,conj,0,0,0,1,1,spitamān,PROPN,appos,0,1,2,2,1,0,1,0,0.0,True,False,1,0,0
spitamān,PROPN,appos,0,0,0,1,1,zarduxšt,PROPN,flat,0,1,1,1,0,0,1,0,0.0,False,False,0,0,0
[ān],PRON,conj,0,0,0,1,1,[ǰudrāh],NOUN,nmod,0,1,4,2,3,0,0,1,0.0,False,False,1,0,0
[ǰudrāh],NOUN,nmod,0,0,0,1,1,ān,PRON,nmod,2,1,3,3,3,0,0,0,0.0,False,False,1,0,0
ān,PRON,nmod,0,0,0,1,1,wisp,DET,amod,1,2,2,3,1,0,0,1,0.0,False,False,0,1,0
hērbed,NOUN,nmod,0,0,0,1,0,xwadāy,NOUN,flat,0,1,1,1,0,0,0,0,0.0,False,False,0,0,0
manuščihr,PROPN,nmod,0,0,0,1,1,hērbed,NOUN,nmod,1,2,2,3,1,0,0,0,0.0,False,False,2,0,0
manuščihr,PROPN,nmod,0,0,0,1,1,ǰuwānčimān,PROPN,nmod,0,1,2,3,1,0,1,1,0.0,False,False,2,0,0
wināhīh,NOUN,obl,0,0,0,1,1,garān,ADJ,amod,0,2,4,2,0,0,0,0,1.0,False,False,1,1,0
wināhīh,NOUN,obl,0,0,0,1,1,nēšāyist,NOUN,nmod,0,1,4,2,2,0,0,1,1.0,False,True,1,1,0
nēšāyist,NOUN,nmod,0,0,0,1,1,šōyišn,NOUN,nmod,0,1,3,2,2,0,0,1,0.0,True,True,1,0,0
šōyišn,NOUN,nmod,0,0,0,1,1,bār,NOUN,nmod,2,1,2,2,3,0,0,1,0.0,True,True,1,0,0
man,PRON,obj,0,0,0,1,1,manuščihrān,PROPN,appos,0,1,4,1,2,0,1,0,0.08333333333333333,False,False,0,0,0
manuščihrān,PROPN,appos,0,0,0,1,1,ǰuwānǰamān,PROPN,nmod,0,1,3,2,1,0,1,1,0.0,False,False,1,0,0
manuščihrān,PROPN,appos,0,0,0,1,1,rad,NOUN,appos,3,1,3,2,1,0,0,0,0.0,False,False,1,0,0
rad,NOUN,appos,0,0,0,1,1,pārs,PROPN,nmod,1,2,2,1,1,0,1,0,0.0,False,False,1,0,0
kustag,NOUN,obl,0,0,0,1,1,ērānšahr,PROPN,nmod,0,1,2,2,1,0,1,1,0.25,True,False,1,0,0
zādspram,PROPN,nsubj,0,0,0,1,1,ǰuwānǰamān,PROPN,nmod,0,1,1,1,0,0,1,0,0.5,False,False,1,0,0
šōyišn,NOUN,obj,0,0,0,1,1,ēwēnag,NOUN,nmod,0,2,2,1,1,0,0,0,1.0,True,False,1,0,0
dād,NOUN,nsubj,0,1,0,1,1,dastwarān,NOUN,nmod,0,2,1,1,0,0,0,0,0.5,True,False,1,0,0
sahišn,NOUN,obl,0,0,0,1,1,man,PRON,nmod,0,2,2,6,1,1,0,1,1.0,True,False,1,0,0
hudēnān,NOUN,obj,1,1,0,1,0,kustagīhā,NOUN,nmod,0,1,3,2,2,0,0,1,0.2857142857142857,False,True,1,0,0
kustagīhā,NOUN,nmod,1,0,0,0,1,ērānšahr,PROPN,nmod,0,1,2,2,1,0,1,1,0.0,True,False,1,0,0
ōstīgēnēnīdārīh,NOUN,obl,0,0,0,1,1,=š,PRON,nmod,0,1,1,2,0,0,0,0,0.42857142857142855,False,False,1,0,0
sahišn,NOUN,obj,0,0,0,1,1,xwēš,PRON,amod,0,2,1,1,0,0,0,0,0.8571428571428571,True,False,0,1,0
frēzwānīgīh,NOUN,obl,0,0,0,1,1,baršnūm,NOUN,nmod,0,1,2,2,1,0,0,1,0.5,False,False,1,0,0
paččēn,NOUN,obj,0,0,0,1,1,nibištag,NOUN,nmod,1,1,2,2,1,0,0,1,0.75,False,True,1,0,0
wizīr,NOUN,conj,0,1,0,1,1,dastwarān,NOUN,nmod,0,1,1,2,0,0,0,0,0.0,False,False,1,0,0
čāštagīhā,NOUN,conj,1,1,0,0,1,pōryōtkēšān,NOUN,nmod,0,1,1,1,0,0,0,0,0.0,True,False,1,0,0
āgāhīh,NOUN,conj,0,0,0,1,1,kardag,NOUN,nmod,0,2,1,1,0,0,0,0,0.0,False,True,1,0,0
paywēšagīh,NOUN,conj,0,0,0,1,1,gētīyīg,ADJ,amod,0,2,2,2,1,0,0,0,0.0,False,False,0,1,0
xwarrah,NOUN,obl,0,0,0,1,1,amaragān,NOUN,nmod,0,1,2,2,2,0,0,1,0.14285714285714285,False,False,1,0,0
amaragān,NOUN,nmod,0,0,0,1,1,āšnāg,ADJ,amod,0,1,1,2,0,0,0,0,0.0,False,False,0,1,0
baršnūm,NOUN,xcomp,0,0,0,1,1,pēšag,NOUN,nmod,1,1,2,1,2,0,0,0,0.0,False,False,1,0,0
nērang,NOUN,obj,0,1,0,1,0,ēwēnīhā,NOUN,nmod,0,1,2,1,1,0,0,1,0.2857142857142857,False,False,1,0,0
paywēšag,NOUN,obl,0,0,0,1,1,asar,ADJ,amod,0,1,2,3,0,0,0,0,0.5714285714285714,False,False,0,2,0
paywēšag,NOUN,obl,0,0,0,1,1,gētīyīg,ADJ,amod,1,1,2,3,1,0,0,1,0.5714285714285714,False,False,0,2,0
čāštag,NOUN,obl,0,0,0,1,1,dēn,NOUN,nmod,0,2,1,2,0,0,0,0,1.0,True,False,1,0,0
gōwišn,NOUN,obl,0,0,0,1,1,čāštag,NOUN,nmod,1,1,6,5,3,0,0,1,0.5,True,True,1,0,0
gōwišn,NOUN,conj,0,0,0,1,1,ēk,NUM,nmod,0,1,4,2,2,0,0,1,0.0,True,False,1,0,0
gōwišn,NOUN,conj,0,0,0,1,1,ēk,NUM,nmod,0,1,5,3,2,0,0,1,0.0,True,False,1,0,0
dastwarān,NOUN,nmod,1,0,0,1,1,čāštag,NOUN,nmod,2,1,3,2,2,0,0,1,0.0,False,True,1,0,0
šāyistīh,NOUN,obl,0,0,0,1,1,paydāg,ADJ,amod,0,1,1,2,0,0,0,0,0.75,False,False,0,1,0
kardag,NOUN,conj,0,1,0,1,1,pōryōtkēšān,NOUN,nmod,0,1,4,3,2,0,0,1,0.0,True,False,1,0,0
pōryōtkēšān,NOUN,nmod,1,1,0,1,0,čāštagīhā,NOUN,nmod,3,1,3,2,3,0,0,1,0.0,False,True,1,0,0
šōyišn,NOUN,obj,0,0,0,1,1,ēwēnag,NOUN,nmod,0,2,2,1,1,0,0,0,0.3333333333333333,True,False,1,0,0
šustār,NOUN,obj,0,0,0,1,1,ēwēnag,NOUN,nmod,0,2,2,1,1,0,0,0,1.0,True,False,1,0,0
yōǰdahrgar,NOUN,xcomp,0,0,0,1,1,passandišnīg,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
rēmanān,NOUN,nsubj,1,0,0,1,1,ēwēnag,NOUN,nmod,0,2,5,2,1,0,0,0,0.16666666666666666,False,False,1,0,0
čārag,NOUN,obl,0,0,0,1,1,čegāmiz,NOUN,nmod,1,2,1,3,0,0,0,0,0.3333333333333333,False,False,1,1,0
čārag,NOUN,obl,0,0,0,1,1,frēzwānīg,ADJ,amod,0,2,1,3,0,0,0,0,0.3333333333333333,False,False,1,1,0
šōyišnīh,NOUN,nsubj,0,0,0,1,1,bār,NOUN,nmod,1,1,2,1,1,0,0,0,0.6666666666666666,True,True,1,0,0
šōyišn,NOUN,obl,0,0,0,1,1,ēwēnag,NOUN,nmod,0,2,2,2,1,0,0,0,0.5,True,False,1,0,0
kirdan,NOUN,nsubj,0,0,0,1,1,āb,NOUN,nmod,6,2,3,4,2,0,0,0,1.0,True,False,3,0,0
kirdan,NOUN,nsubj,0,0,0,1,1,pahrēzišn,NOUN,nmod,1,2,3,4,1,0,0,1,1.0,True,False,3,0,0
šōyišn,NOUN,acl:relcl,0,0,0,1,1,baršnūm,NOUN,nmod,2,1,2,4,3,0,0,1,0.0,True,False,1,0,0
šōyišn,NOUN,obl,0,0,0,1,1,baršnūm,NOUN,nmod,2,1,2,2,3,0,0,1,0.6,True,False,1,0,0
mehdādestānīh,NOUN,obl,0,0,0,1,1,ačārīh,NOUN,nmod,0,2,1,2,0,0,0,0,0.5,False,False,1,0,0
paymān,NOUN,obl,0,0,0,1,1,barsom,NOUN,nmod,0,1,2,3,1,0,0,1,1.0,False,False,1,0,0
kirdan,NOUN,nsubj,0,0,0,1,1,yazišn,NOUN,nmod,1,2,3,2,1,0,0,0,1.0,True,True,1,0,0
rēmanān,NOUN,iobj,1,0,0,1,1,ēwēnag,NOUN,nmod,0,2,4,2,1,0,0,0,0.125,False,False,1,0,0
čārag,NOUN,obl,0,0,0,1,1,frēzwānīg,ADJ,amod,0,2,1,3,0,0,0,0,0.25,False,False,0,1,0
bun,NOUN,obl,0,0,0,1,1,kirbag,NOUN,nmod,1,1,3,2,1,0,0,0,1.0,False,False,1,0,0
kirbag,NOUN,nmod,0,0,0,1,1,frahīd,ADJ,amod,0,2,2,1,1,0,0,1,0.0,False,False,0,1,0
yōǰdahrgarīh,NOUN,nsubj,0,0,0,1,1,tan,NOUN,nmod,0,1,2,1,2,0,0,1,1.0,False,False,1,0,0
